2025-12-02 11:59:09,828 - INFO - Sistema de Logging configurado. Los logs de depuración se guardan en: /home/andre/personal/Apuntes/finanza/parcial3/programa-para-finanza/panda_debug.log
2025-12-02 11:59:13,084 - INFO - Análisis de ratios completado con éxito.
2025-12-02 11:59:24,131 - INFO - Iniciando generación de PDF: /home/andre/personal/Apuntes/finanza/parcial3/programa-para-finanza/Informe_Financiero2.pdf
2025-12-02 11:59:24,138 - DEBUG - Página 1: Cabecera dibujada. Y=735.196850393701
2025-12-02 11:59:24,147 - DEBUG - Página 1: A1. FM dibujado. Y=624.196850393701
2025-12-02 11:59:24,155 - DEBUG - Página 1: A2. Análisis Vertical dibujado. Y=431.19685039370097
2025-12-02 11:59:24,158 - DEBUG - Página 1: A3. Análisis Horizontal dibujado. Y=356.19685039370097
2025-12-02 11:59:24,161 - DEBUG - Página 1: A4. CCE dibujado. Y=290.19685039370097
2025-12-02 11:59:24,162 - DEBUG - Página 1: A5. Justificación Patrimonial ANTES de draw. Y=290.19685039370097
2025-12-02 11:59:24,163 - DEBUG - Página 1: A5. Justificación Patrimonial DESPUÉS de draw. Y=239.19685039370097
2025-12-02 11:59:24,164 - DEBUG - Pasando a la Página 2.
2025-12-02 11:59:24,170 - DEBUG - Página 2: B1. Ratios Liquidez dibujados. Y=617.196850393701
2025-12-02 11:59:24,176 - DEBUG - Página 2: B2. Ratios Solvencia dibujados. Y=458.19685039370097
2025-12-02 11:59:24,176 - DEBUG - Página 2: B3. Antes de dibujar RAT/RRP. Y=458.19685039370097
2025-12-02 11:59:24,494 - DEBUG - Loaded backend agg version v2.2.
2025-12-02 11:59:24,508 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/sil-padauk-fonts/Padauk-Bold.ttf', name='Padauk', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-12-02 11:59:24,508 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/google-noto/NotoSerif-SemiCondensedMedium.ttf', name='Noto Serif', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2025-12-02 11:59:24,508 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/liberation-sans-fonts/LiberationSans-Italic.ttf', name='Liberation Sans', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-12-02 11:59:24,508 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/urw-base35/P052-Italic.otf', name='P052', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-12-02 11:59:24,508 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/google-noto-vf/NotoSerifTelugu[wght].ttf', name='Noto Serif Telugu', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-12-02 11:59:24,509 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/google-noto/NotoSans-ExtraCondensedExtraLight.ttf', name='Noto Sans', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2025-12-02 11:59:24,509 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/google-noto/NotoSans-SemiCondensedExtraLight.ttf', name='Noto Sans', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2025-12-02 11:59:24,509 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/google-noto-vf/NotoSerifThai[wght].ttf', name='Noto Serif Thai', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-12-02 11:59:24,509 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/google-noto-vf/NotoSansThaana[wght].ttf', name='Noto Sans Thaana', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-12-02 11:59:24,509 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/google-noto/NotoSans-SemiBold.ttf', name='Noto Sans', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
